Date,GLD,HYG,IWM,LQD,QQQ,TLT,USO,UUP,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,^GSPC,^IRX,^TNX,^VIX
2019-06-20,131.11000061035156,60.964317321777344,142.6974639892578,97.39540100097656,180.83937072753906,109.35530090332031,94.80000305175781,22.042306900024414,25.243553161621094,46.07575225830078,23.18246078491211,24.018747329711914,69.44085693359375,37.0814208984375,49.26561737060547,30.458364486694336,24.623226165771484,83.07347106933594,56.54127883911133,2954.179931640625,2.078000068664551,2.000999927520752,14.75
2019-06-21,131.97999572753906,60.7694206237793,141.4661102294922,97.04222869873047,180.57122802734375,108.15384674072266,95.76000213623047,21.93243408203125,25.163259506225586,46.27058410644531,23.3499813079834,23.965036392211914,69.07075500488281,36.906097412109375,49.105892181396484,30.117876052856445,24.718463897705078,83.47245025634766,56.279483795166016,2950.4599609375,2.055000066757202,2.068000078201294,15.399999618530273
2019-06-24,133.94000244140625,60.76248550415039,139.7477264404297,97.28553009033203,180.57699584960938,108.9603042602539,96.08000183105469,21.89862632751465,25.259254455566406,46.38298034667969,23.140583038330078,23.868192672729492,68.93634033203125,36.976776123046875,49.23134231567383,29.96636199951172,24.726573944091797,83.03607177734375,55.978111267089844,2945.35009765625,2.058000087738037,2.0209999084472656,15.260000228881836
2019-06-25,134.1999969482422,60.5050163269043,138.89315795898438,96.99516296386719,177.47711181640625,109.29767608642578,96.0,21.949337005615234,25.272342681884766,45.5212516784668,22.956905364990234,23.788951873779297,68.41659545898438,36.298126220703125,49.20624923706055,29.55968475341797,24.576618194580078,82.69766235351562,55.44131851196289,2917.3798828125,2.0829999446868896,1.99399995803833,16.280000686645508
2019-06-26,132.97000122070312,60.47714614868164,138.57154846191406,96.79893493652344,178.30245971679688,108.59825897216797,98.31999969482422,21.96624183654785,25.22871971130371,45.34330368041992,23.309568405151367,23.74493408203125,68.58685302734375,36.689292907714844,48.503780364990234,28.98555564880371,24.041635513305664,81.65572357177734,55.6202392578125,2913.780029296875,2.0929999351501465,2.0490000247955322,16.209999084472656
2019-06-27,132.83999633789062,60.64418029785156,141.17205810546875,97.3640365600586,178.9838409423828,109.36359405517578,98.31999969482422,21.96624183654785,25.311613082885742,45.6617546081543,23.136911392211914,23.95623207092285,68.64957427978516,36.7835578918457,48.59577178955078,29.22477912902832,24.07406234741211,82.22566223144531,55.96869659423828,2924.919921875,2.0850000381469727,2.005000114440918,15.819999694824219
2019-06-28,133.1999969482422,60.66505432128906,142.89039611816406,97.61518859863281,179.21417236328125,109.28948211669922,96.31999969482422,21.949337005615234,25.525419235229492,46.10198211669922,23.405094146728516,24.299596786499023,69.37540435791016,36.77884292602539,48.56232833862305,29.32047462463379,24.16727638244629,82.50176239013672,56.12879180908203,2941.760009765625,2.0350000858306885,2.0,15.079999923706055
2019-07-01,130.6199951171875,60.683223724365234,143.44175720214844,97.80016326904297,181.63267517089844,109.03387451171875,98.23999786376953,22.109922409057617,25.721765518188477,46.47665023803711,23.427135467529297,24.590137481689453,69.43816375732422,37.363243103027344,48.85499954223633,29.2646427154541,24.106483459472656,82.91138458251953,56.62322235107422,2964.330078125,2.065000057220459,2.0339999198913574,14.0600004196167
2019-07-02,133.41000366210938,60.81602478027344,142.5688018798828,98.06778717041016,182.35243225097656,109.87489318847656,93.5999984741211,22.093017578125,25.695589065551758,46.907508850097656,23.052413940429688,24.52850914001465,69.34854888916016,37.46220779418945,49.28151321411133,29.806888580322266,24.43476676940918,83.35667419433594,56.74564743041992,2973.010009765625,2.1480000019073486,1.9759999513626099,12.930000305175781
2019-07-03,133.6300048828125,61.046688079833984,143.58876037597656,98.33543395996094,183.72479248046875,110.65813446044922,94.16000366210938,22.093017578125,25.826480865478516,47.15104293823242,23.144254684448242,24.72220230102539,69.73387145996094,37.74969482421875,49.891990661621094,30.237476348876953,24.60498809814453,84.06915283203125,57.24006271362305,2995.820068359375,2.1500000953674316,1.9529999494552612,12.569999694824219
2019-07-05,132.13999938964844,60.80204391479492,143.97470092773438,97.4695816040039,183.3505096435547,109.19052124023438,95.5999984741211,22.21134376525879,25.708677291870117,47.21659469604492,23.177316665649414,24.792634963989258,69.45608520507812,37.67899703979492,49.67456817626953,30.070026397705078,24.59282684326172,83.49027252197266,57.30599594116211,2990.409912109375,2.1630001068115234,2.0480000972747803,13.279999732971191
2019-07-08,131.2899932861328,60.683223724365234,142.60556030273438,97.33575439453125,182.06446838378906,109.33897399902344,95.44000244140625,22.253602981567383,25.411970138549805,46.79512023925781,23.21038246154785,24.66937255859375,68.88257598876953,37.39150619506836,49.741458892822266,30.181659698486328,24.629304885864258,82.86685943603516,57.376625061035156,2975.949951171875,2.177999973297119,2.0339999198913574,13.960000038146973
2019-07-09,131.75,60.61335754394531,142.79847717285156,97.13111877441406,182.97622680664062,109.29773712158203,96.31999969482422,22.2705078125,25.163259506225586,47.08546829223633,23.2287540435791,24.713397979736328,68.73023986816406,37.523475646972656,49.44876480102539,30.34114646911621,24.661724090576172,82.94702911376953,57.43783950805664,2979.6298828125,2.194999933242798,2.053999900817871,14.09000015258789
2019-07-10,133.8300018310547,60.78107452392578,143.046630859375,97.35150909423828,184.79962158203125,108.69583892822266,100.23999786376953,22.177536010742188,25.110898971557617,47.619361877441406,23.526323318481445,24.625350952148438,68.5689468383789,37.82038497924805,49.766544342041016,30.50859260559082,24.718463897705078,83.23200988769531,57.6450309753418,2993.070068359375,2.130000114440918,2.061000108718872,13.029999732971191
2019-07-11,132.6999969482422,60.662235260009766,142.3482666015625,96.77693176269531,184.665283203125,107.24468231201172,100.4000015258789,22.177536010742188,25.219982147216797,47.64745330810547,23.574079513549805,24.766220092773438,69.03491973876953,37.961761474609375,49.891990661621094,30.117876052856445,24.726573944091797,83.24983215332031,57.76274871826172,2999.909912109375,2.0980000495910645,2.119999885559082,12.930000305175781
2019-07-12,133.52999877929688,60.760108947753906,143.45094299316406,96.871337890625,185.73057556152344,107.36837768554688,100.16000366210938,22.135278701782227,25.468698501586914,47.994022369384766,23.67327308654785,24.933502197265625,70.2446517944336,38.239830017089844,50.034156799316406,29.998260498046875,24.56446075439453,82.32363891601562,58.42668151855469,3013.77001953125,2.0899999141693115,2.1059999465942383,12.390000343322754
